6235,2850,5663,6875,8125,2970,5490,5000,4285,5950,4560,4195,4270,5188,4975,5170,10070,6085,9250,5840,6465,6970,5955,6580,5167,8158,8570,4620,5307,4273,8060,4560,4950,5872,5948,5796,6100,2820,6600,5490,4780,5550,4205,4465,5480,4150,7370,8330,2760,4200,4370,4965,4972,7347.3,2560,3020,3135,3340,3760,7930,3450,3678.5,4628,3814,7810.5,1184,2982,5644,5608,4620,5585,4660,5260,4977,3600,5925,8255,3550,3620,2003,899.5,1613.5,2816,5552.5,1755,1182.5,2330,2015,3254,6461,2774,4061,6920,4210,6155,5880,5970,5500,5540,4080,3780
6135,2720,4418,7315,7445,2960,5990,5380,4495,6460,4420,4240,4450,5012,4745,5310,9610,4530,6330,5460,7065,7500,4860,6220,3646,5438,6810,4940,3759,2764,7650,4620,4230,6180,6246,6114,6500,2640,6850,5550,4580,5700,4610,4790,5440,4540,8010,8080,2690,4260,4360,5410,4884,8176.8,2640,2900,3275,3355,4820,6795,2400,3646,4658,3934,8171.5,1690,3161,6087,5923,4860,6090,4850,5470,4927,3695,5920,8265,3445,3900,2617,1149.5,1835,3408,5289,2465,2222.5,2965,2620,3154,6936,3165,4223,7720,4040,6320,6440,6110,4700,6000,4600,3640
6210,2740,2169,6555,6805,2990,5030,4410,3665,6490,3780,3650,4580,4948,4065,5180,8410,3915,5210,5240,7685,7880,3690,5400,3372,4830,7640,3860,3792,2648,9130,4620,3250,5878,5854,5900,6600,2580,6700,5070,4340,5350,4195,4270,5260,4240,7750,7360,3080,4290,4260,5360,4416.5,6451.8,2680,3270,3295,3520,3515,9635,4800,3697,4552,3831,8532,1868,3097,5860,4899,4780,5225,4200,4840,4902,3245,6235,8265,3150,3230,1679,758.5,1168,2088,5125,2432.5,2115,2500,2235,3140,6170,2822,3424,6600,3470,5645,5560,4490,3600,4100,3500,3460
6390,2760,1468,6205,7205,2360,4925,4450,4235,6680,3965,4140,4405,4772,4150,4510,8640,4960,6730,6380,7495,7575,4510,6480,4387,6442,9100,5140,4398,3198,9530,4940,3960,5929,5940,5918,6100,2480,6200,5150,4690,5400,4280,4495,5420,4210,7760,8070,2760,4280,4400,5030,4669.5,6603.6,2680,3430,3405,3490,5770,7605,2850,3724.5,4349,3976,8719,2019,3146,5877,5199,5040,5320,4360,5200,4928,3700,6350,8280,3250,3320,1745,740.5,2150,3782,4486,2465,1852.5,2812.5,2160,3071,5969,2404,3609,6760,3380,5940,5660,4340,3600,4850,3570,3740
6405,3330,1545,8585,6875,2010,4940,4580,4530,7410,4195,4165,4435,4728,4845,5550,8500,3130,4280,3960,8630,8465,4000,5860,2939,4384,5480,3980,3335,2502,6080,4500,3560,6226,6166,6288,6900,2500,6750,5530,4620,5680,4250,4490,5600,4390,7910,7470,3200,4450,4270,4520,4647.5,7411.5,2640,3100,3355,3505,3655,7500,3150,3830,1642,4310,7281.5,2170,3214,6248,5665,5240,5850,4655,5540,4896,3350,5960,8285,3410,3590,1979,956.5,1112.5,2082,4425,2385,1645,1822.5,1562.5,3184,3798,1549,4056,6740,4490,6530,5620,4740,4200,5060,4350,3600
6470,3850,1495,5495,6505,1550,4980,4480,4165,7320,4370,4210,4595,4904,4495,5920,8920,3905,5580,4460,9305,8955,3355,4280,3675,5686,6250,4140,4026,3071,7120,4840,3260,5769,5748,5790,5500,2160,6350,5240,4540,5290,4220,4275,5200,4140,7620,7530,3290,4000,4020,4515,4834.5,6849.6,2580,3065,3450,3415,3640,9260,3800,3819.5,1069,3991,5923.5,1994,3069,5992,5527,4760,6205,4585,5430,4772,2670,6215,8290,3730,3715,2074,983.5,992.5,1776,4447,2457.5,2155,2367.5,2132.5,3202,3709,1893,3435,6480,3670,4250,4960,4610,4100,4470,3660,3200
6595,5430,2039,5780,6880,1630,5515,4890,5215,7840,5125,4955,4765,4896,5140,5960,10470,4670,6830,5020,9680,9250,4145,5240,4476,6874,7780,5220,4057,3101,7090,4940,4100,6285,6180,6388,7700,2540,6900,5270,4290,5480,4500,4695,5480,4460,7450,8440,3300,4310,4420,5175,4807,7455.3,2500,3095,3610,3250,3990,9035,2900,3689.5,2244,4968,4837,917,3891,7375,6234,5320,6645,5315,6440,4696,2960,6345,8295,4080,4085,2469,1075.5,1386.5,2364,4371,2037.5,1435,2192.5,1792.5,3170,3912,1876,4033,7000,3650,4155,5580,5170,5250,5100,3900,3680
6875,5180,3044,6305,7540,2420,5735,5070,4260,7290,4530,4535,4760,4908,4450,5840,8960,4690,6940,4880,9520,9185,4475,5720,4481,6770,8140,5640,4163,3122,7940,4940,4340,6071,6020,6122,5450,2320,6000,5610,4430,5480,4460,4630,5300,4290,8040,8130,3210,4200,4280,5150,4779.5,7689.3,2440,3400,3595,3220,4500,7645,2500,3628,4551,5111,4675.5,566,4048,7402,6312,5260,6420,5115,6150,4584,2830,6160,8310,4185,3885,1591,651.5,1158.5,2042,4189.5,2537.5,2250,2825,2402.5,3113,3876,1680,3993,6740,3520,4625,5620,5310,4850,4610,3380,3140
7025,4770,4987,6200,7105,3360,4885,4350,4880,7550,4490,4750,4500,4852,4885,5830,9390,4430,6220,5280,9515,9315,4150,5460,4306,6554,7720,5160,4056,3063,7410,5020,4030,6134,6046,6222,5950,2300,6050,6300,5210,5540,4510,4560,4660,4430,8130,8130,3210,4540,4520,5360,4664,7101,2380,3795,4020,3515,3190,9490,2750,3688,5242,5419,4585.5,727,4256,7641,6247,5500,6530,5100,6160,4515,2825,6400,8315,3955,3805,2896,1396,1616.5,2920,4105,2165,1825,2347.5,2190,3076,4272,2132,3960,5880,3470,4075,5120,5890,5300,4520,3230,3080
7155,5360,7399,7110,6420,5670,5155,4750,4925,7050,4895,5175,4220,4860,5435,6080,10630,4715,6570,5720,9510,9210,4815,6680,4778,7514,7540,5320,4364,3358,7590,4920,4850,6140,6096,6184,6300,2480,6000,6510,6040,5690,4615,4665,4940,4390,8030,8540,2700,4440,4510,4980,4867.5,7647,2380,3725,3355,3325,6290,8485,3000,3773,6225,5116,5083,980,4079,7349,6656,5440,7165,5735,6990,4474,2920,6315,8325,4265,3965,2299,988.5,1651,2964,3854.5,4390,3922.5,3402.5,2732.5,3274,5328,2435,4804,7380,3570,5135,5780,8210,6800,6020,4260,3660
7115,4950,10016,6565,7430,2640,5420,4920,4065,6960,4185,4110,4295,4984,4510,5520,9380,4565,6110,6040,8285,8765,4495,6800,4439,6830,7610,5260,4186,3241,6970,4980,4550,6238,6162,6314,6700,2740,6600,6230,6470,5840,4725,4725,4880,4340,7880,7760,2820,4550,4520,4830,5120.5,7625.7,2400,3355,3255,3285,5365,8615,3100,3852.5,6175,4759,5766,1138,4235,7324,6295,5640,6730,5260,6190,4393,2930,6230,8315,3940,4300,2042,846,1363,2558,3683.5,3045,2195,3075,2717.5,3268,5015,2507,3975,6440,3440,4375,5720,7320,6850,4840,3630,3280
7050,3720,10063,6580,7135,3090,5430,4820,4525,7480,4245,4265,4275,5104,5205,5830,10050,4840,6540,6280,7190,7990,4515,6780,4338,6490,8400,5060,4392,3422,7030,5340,4240,6463,6326,6600,6800,2960,6350,6320,6780,5970,4980,4840,4980,4570,8220,7820,3230,4520,4490,5200,4977.5,7517.4,2440,2970,3225,3220,4310,8120,2350,4071,6090,5221,6201,1069,4165,7494,6364,5720,6305,5050,5940,4303,3385,6400,8325,3790,3955,1927,902.5,1183.5,1997,3573.5,2282.5,1830,2002.5,1680,3324,5732,2524,3928,6700,3580,4845,5800,7010,6900,5200,3810,3280
7280,3330,6339,5805,6980,3170,5450,4800,3540,6260,4195,4150,4320,5528,4050,5290,9030,4525,6130,5840,6985,7635,4825,7400,3961,6054,6740,5200,4078,3167,6510,5200,4640,6254,6250,6258,6500,3060,6300,5700,6660,5910,4730,4745,5160,4470,7940,8480,2680,4480,4510,5245,5109.5,7769.4,2520,3240,3535,3495,3895,8000,3550,4495.5,6431,5277,6778,1039,4208,7694,6726,5720,6670,5165,6210,4152,3350,6560,8345,3825,4145,2522,1167.5,1431,2533,3488.5,2837.5,2017.5,2867.5,2400,3318,6542,3152,4226,6840,4120,6470,5780,6190,5450,5960,4500,4000
7430,3000,5120,7160,7830,3110,5855,5190,4345,5690,4315,4630,4005,5128,5380,5480,10580,4015,5240,5580,7795,8300,4115,6420,3917,6108,6020,5220,4109,3215,6480,4940,4050,6390,6422,6354,6050,3000,6200,6100,7290,6030,5145,4940,5180,4550,8230,8060,2850,4610,4560,5635,4933.5,8326.5,2580,3415,3605,3630,4045,8255,4400,5408,6769,5537,7393.5,1509,4407,8073,7077,6020,6535,5190,6130,4211,3485,6735,8355,4120,4260,3963,1871.5,1348.5,2359,3805,3462.5,2977.5,3740,3162.5,3262,6889,2944,4064,7100,4370,6670,6140,5520,4350,4970,4030,4200
7480,2760,2384,7210,7205,6540,5105,4510,3550,5550,3785,3620,4170,5044,4295,5040,9350,3685,4860,5020,8460,8775,3635,5840,3747,5998,5070,4800,4136,3249,6080,5580,3720,6135,6132,6138,5650,3060,5600,5630,6930,5870,4595,4635,4860,4420,8090,7970,2970,4370,4390,5660,4763,7007.1,2580,3655,3480,3530,3910,9060,4450,5398,6393,5481,7849.5,1591,4351,7882,6606,6020,6095,4720,5660,4245,3140,6910,8370,3735,4090,1782,657.5,1259.5,2204,3621,2410,1817.5,2605,1920,3224,5387,2609,3877,6720,3250,6110,5700,4990,4650,4700,3910,3760
7650,3040,1425,6090,6370,5910,4570,4250,3625,5480,3440,3660,3950,5108,4445,5240,8810,4220,5510,5860,8400,8580,4240,6460,4069,6460,5650,5460,4084,3260,5610,5260,4220,6347,6326,6368,6500,3320,5550,6110,7080,5880,4890,4910,5220,4490,7770,8850,1890,4530,4610,5235,4950,6948.3,2540,3785,3900,3885,5045,8640,6250,4988.5,6704,5857,8282.5,2056,4447,7916,6977,6320,6765,5275,6960,4175,2960,7005,8450,3655,4135,3505,1548,2262,4178,3361,3357.5,2732.5,3110,2202.5,3273,5418,1473,3835,6620,3260,5805,5100,4700,4300,4540,3700,3940
7900,3260,1407,5155,6275,3420,4420,4200,4080,6230,3890,3705,4135,5192,5095,6230,9300,3825,5310,4680,8385,8100,3920,5820,3580,5686,5140,4460,4256,3391,6060,5160,3890,6454,6416,6492,6500,3400,6450,6240,6520,6370,4685,4690,4900,4480,8100,7050,2950,4520,4370,4765,4977.5,7488.3,2500,3665,3940,3825,3245,9090,4450,4907,4632,5843,7610,1975,4683,8380,6608,6400,5930,4605,5450,4272,2850,5405,8445,4330,4120,4479,2057.5,712,1232,4125,3677.5,3015,3607.5,3202.5,3287,5524,1294,3550,6140,3610,4790,4700,4460,4550,5190,4130,3160
8005,3780,1564,5375,6805,3060,4875,4510,3950,5740,4390,4195,4330,5236,5000,6090,10430,4435,6490,4760,8045,7590,4120,5780,4219,6962,4710,5340,4404,3562,5430,5960,3850,6201,6230,6172,7050,3720,6550,5800,6640,5920,4555,4585,4740,4400,8030,7690,3290,4340,4350,4790,5120.5,7451.7,2440,4040,4130,4190,3150,9580,4300,5637,2757,5592,6192.5,1748,4443,7984,6848,6080,5995,4825,5630,4363,2995,5325,8400,4590,4585,5008,2179.5,1089,1940,4832,2382.5,2045,2877.5,2405,3188,4194,1529,3732,5960,3600,4750,4880,4770,4450,5190,3940,3460
8555,4670,2274,6485,7010,3780,5770,5280,4785,6900,4480,4205,4605,5264,5340,6240,10570,5030,7340,5440,7860,7375,4650,6260,4998,8148,6000,6460,4372,3545,5310,5940,4490,6714,6752,6676,6600,3640,7050,6400,6640,6520,5140,5065,4920,4770,8630,8700,3220,4630,4580,5255,5291,8198.1,2380,4010,3755,3775,3620,9220,3450,5606.5,2999,5997,4693.5,738,4842,8763,7693,6600,7010,5595,6830,4343,2695,5115,8510,4955,5195,3838,1741.5,1377.5,2479,5103,3127.5,2395,3447.5,3090,3124,4606,1421,3947,6160,3620,3805,5020,5120,4100,4980,3590,3500
8755,4320,2930,6360,7620,3590,5015,4730,4190,6230,4370,4525,4450,5368,5135,5780,10440,4510,6520,5000,7855,7450,4310,5800,4335,7004,5110,6420,4216,3425,5010,5780,4380,6284,6376,6194,6150,3540,6450,6300,6800,6080,4905,4705,4780,4450,8140,7760,3600,4510,4460,5070,5346,7839.6,2320,4005,3955,3980,4515,7665,5100,5393.5,6150,5798,4869,1039,4699,8398,7082,6480,6230,5160,6100,4941,2950,5115,8565,4875,4495,3906,1464.5,953,1644,5603,2885,2350,3105,2585,3080,4031,1551,3907,6680,3020,3890,5180,5330,5400,4710,3280,3420
8820,4080,4684,6155,6635,4150,4990,4620,4355,6210,4450,4365,4535,5280,5375,6000,10120,4870,7020,5440,7975,7625,4415,5900,4822,7916,5620,6040,4418,3615,5130,5800,4370,6421,6336,6508,7650,3760,6850,6200,6810,6000,4565,4580,4300,4610,8480,8430,3650,4660,4630,5250,5236,7510.8,2280,4065,3840,4080,5030,9680,1950,5149,6780,6216,5149,1038,4932,8832,7187,6720,6655,5320,6460,4344,2890,5200,8595,4620,4450,4857,2056.5,1112.5,2005,6261,4092.5,3662.5,3422.5,2867.5,3214,4122,1572,4016,6520,3240,3485,5020,6160,5600,5150,3530,3560
8250,4210,7802,6455,6385,6320,4960,4740,4495,6280,3920,4460,3995,5428,4690,5640,8780,5045,7220,5740,8315,7810,4950,6760,4746,7916,4770,6220,4178,3398,4960,5660,4920,6286,6310,6262,6250,3940,6150,6110,6890,6180,4790,4660,4540,4540,7910,8450,3120,4450,4490,4945,5445,7776,2260,5120,4680,5200,6440,9895,3250,5045,6785,5731,5648.5,1054,4497,8031,7422,6460,7080,5540,6650,4215,3040,5095,8605,4960,4660,4767,2106.5,1328,2320,6789,7222.5,6730,4062.5,3462.5,3846,4988,2124,4512,6600,3360,3945,6200,7530,6300,5460,3820,4300
8285,3350,10375,6015,6700,4440,5135,4790,3195,5370,3570,3650,3915,5624,3670,4980,7460,4315,6050,5160,7155,7705,4470,6180,4402,7130,5470,5820,4394,3590,5130,5820,4480,6236,6168,6304,6600,3700,6800,6640,7460,5960,4510,4510,4420,4520,8150,7830,3440,4360,4310,4800,5351.5,7368,2280,5775,4695,4895,4075,8070,3300,5495.5,7229,6094,6230.5,1689,4762,8313,6325,6680,6070,4970,6170,4235,2945,5215,8615,4220,4255,3740,1675.5,1347,2523,7050,3397.5,2690,2650,2187.5,3996,4733,2075,3817,6240,3450,3730,4900,7780,7800,4600,3280,3140
8410,3390,9885,5295,7290,4170,5715,5490,3840,5490,4015,3780,4150,5544,4110,5020,8230,4430,6030,5660,6630,7555,4535,6640,4319,6874,6090,5480,4192,3430,4840,5540,4480,6576,6628,6524,6900,3560,7450,6520,7660,6510,4730,4885,4660,4710,8340,8370,3410,4610,4590,4940,5538.5,8127.3,2360,5670,4665,5130,3995,8915,4500,5573.5,7243,5638,7032,1726,4584,8181,7035,6660,6785,5445,6720,4175,3650,5290,8670,4855,4775,5230,1793,1054,1860,7831,3900,3675,2427.5,2037.5,4290,5783,2120,3998,6980,3640,3850,5740,7810,7600,5890,4290,3980
8440,2630,6286,7605,7220,4620,5285,4990,4775,6220,4485,4410,4225,5708,4670,5050,9830,4150,5790,5020,7045,7845,4690,7200,3940,6346,4770,5800,4158,3408,4570,5860,4710,6335,6414,6256,7200,3600,7150,5820,7390,6050,4630,4765,4760,4580,7780,8190,2990,4460,4470,5195,5522,7845.9,2480,5640,5085,5200,4675,8240,6800,5446,6907,5821,7727,2101,4612,8237,6922,6540,6670,5305,6360,4175,3995,5280,8695,4775,4715,5330,2529.5,1512,2670,8407,3085,2582.5,3817.5,3285,4144,6757,2493,3963,6700,3690,5155,5400,6860,6400,5840,4370,3740
8535,2350,4742,7145,8800,5330,5695,5410,4240,6110,4485,4295,4415,5620,4810,5190,10260,4190,5920,4920,7520,8110,4035,5940,4129,6794,4190,6280,4351,3574,4750,6040,4100,6442,6500,6384,7300,3460,7450,6620,7570,6230,4650,4700,4560,4760,8530,7900,3620,4610,4610,5630,5148,8367,2600,5720,5265,5310,2895,7765,4700,5453,6673,6010,8087.5,2325,4646,8332,6912,6780,6465,5145,6040,4134,3540,5440,8710,4870,4765,4308,1992.5,1459,2467,8755,2342.5,2000,3312.5,2765,3950,6463,2670,3975,6720,3870,5615,6040,6250,5500,5330,4130,4180
8300,2330,2242,6395,6925,4600,5215,4680,3470,5480,3910,3785,4540,5548,4265,4850,9270,3985,5540,4860,8155,8230,3820,5560,3955,6560,4050,5400,4283,3518,4590,6120,3980,6217,6310,6122,5700,3000,6600,5800,7450,6050,4380,4590,4600,4450,8250,8340,3540,4480,4560,5430,4939,7514.1,2680,5210,5180,5135,4030,9230,6200,5372.5,6348,5696,8443,2155,4455,7883,6712,6640,6610,4895,5770,4119,3435,5210,8740,4545,4480,3767,1646,1708,3134,8842.5,4532.5,3312.5,4337.5,4007.5,3988,6041,2834,3932,7100,3810,6120,5740,5370,4950,5080,4010,4180
8245,2230,1394,7300,6650,5640,5025,4530,4780,6360,4180,4340,4380,5344,4970,5370,9260,4410,6170,5300,8005,8005,4480,6340,4047,6580,4550,6020,4212,3445,4720,5900,4450,6301,6286,6314,8900,4160,6300,5670,7510,5730,4950,4655,4800,4500,8060,8710,2880,4640,4750,5150,5126,7065.3,2700,5320,5260,5165,4820,7100,3850,5279.5,7166,5965,9002,2190,4712,7954,6738,6880,5775,4555,5660,4151,3345,5410,8800,4805,4365,4928,1915,2093.5,3728,9027.5,3502.5,3010,4160,3215,3857,6245,1940,3679,6360,3430,5805,5240,4670,4700,4400,3630,3940
8330,2830,1517,5450,7000,3650,5135,4840,4630,6940,4170,4340,4210,5436,5135,6270,9260,3605,5120,4180,8680,8305,3775,5340,3641,6002,3730,5340,4305,3573,4250,6160,3810,6599,6606,6592,7000,3660,7400,5920,6810,6360,4645,4845,4980,4660,8380,7540,3720,4600,4370,4785,5148,7980,2680,5650,5505,5575,9435,8920,6450,5605,4162,6687,7717.5,1725,4964,8729,7278,6920,6685,4980,6020,4212,3005,6075,8880,5075,4950,3340,1454,1028.5,1790,9348.5,3192.5,2830,2467.5,2110,4002,4674,1688,3886,6500,3910,5010,4880,4650,4450,5530,4350,3160
8470,3230,1441,5800,6500,3800,5050,4600,3035,6170,3105,3420,3895,5628,3770,5330,8150,3775,5540,4020,9050,8565,3650,5120,3740,6262,3630,4920,4204,3484,4380,5640,3810,6007,5976,6040,6300,3580,6600,5630,6990,5520,4395,4495,4300,4370,7690,7210,4200,4040,4120,4645,5087.5,7281.3,2620,5435,5400,5445,3840,6680,4550,5712,3295,5981,6374.5,1404,4654,8022,6832,6240,6325,4930,6120,4134,2760,6180,8915,5130,4875,4299,1913,1512.5,2678,9667,3350,2852.5,3877.5,3320,3896,4203,1518,3846,5820,3800,4520,4480,4570,4400,5090,3920,3100
8510,4240,2326,5650,7850,4180,5670,5420,4385,6590,3985,4175,3705,5680,5175,5910,9930,4440,6420,4920,9190,8765,4165,5660,4513,7512,4620,5900,4078,3373,4350,5400,4280,6664,6722,6608,8100,4060,7250,6050,7040,6100,5030,5020,4800,5030,7960,8030,4130,4690,4620,5235,4889.5,8075.7,2540,5580,5730,5670,5530,6080,3900,5537,3903,6662,4995.5,571,5112,8997,7824,6940,7350,5810,7330,4155,2890,5965,8975,5735,5715,4412,2002,2274.5,4145,9633,3495,2910,3960,3350,3804,4754,1752,4364,6440,4140,4180,5440,5610,4250,5370,3830,3880
8410,3750,3085,5500,7250,4130,4985,5000,3685,6260,3795,3850,3650,6172,4235,5420,8840,4560,6670,4900,9180,8980,4215,5640,4432,7372,4430,6060,4344,3606,4530,5700,4270,6200,6110,6290,6650,3540,7400,5110,6480,5500,4320,4535,3980,4510,8040,7750,4420,4490,4420,5255,4675,7937.4,2480,5345,5415,5470,3925,6705,6900,5521.5,5996,6677,4655,704,4990,8738,7164,6680,6670,5210,6380,4264,2745,5890,9000,5495,4935,3056,1385,1840.5,3367,9476.5,4487.5,3820,3275,2940,4046,4172,1927,3796,5480,3350,3825,4520,5320,4450,4560,3220,3240
8335,4160,5052,5550,6600,4310,5180,5070,3705,5920,3965,3875,3740,6396,4520,5460,9150,4860,7100,5240,9220,8940,4425,5860,4673,7824,4540,6140,4082,3378,4160,5760,4460,6447,6316,6578,7300,3680,7150,6140,6960,5820,4285,4700,4120,4740,8300,8420,4300,4580,4620,5185,4609,8080.2,2460,5555,5750,5730,5630,7360,5050,5565,7331,6230,5198,1061,4917,8633,7446,6940,6530,5450,6800,4224,3180,5690,9050,5455,5655,2958,1381,1584,2908,9424,2867.5,2492.5,4117.5,3705,3796,4656,1985,4235,5800,3360,4145,5260,6820,5300,5310,3720,3620
8400,3960,7734,6050,7150,4330,5305,5200,4655,5830,4740,4700,3780,6520,5290,5810,10230,4495,6410,5160,9225,8955,4750,6480,4311,7182,4170,6060,3957,3257,4180,5640,4770,6354,6228,6478,7350,4040,6850,6410,7380,5860,4540,4435,4580,4690,7890,8090,4090,4520,4520,4915,4559.5,8025.9,2480,5155,5560,5375,6300,7745,5700,5495.5,6850,6216,5501,1593,4707,8171,7331,6700,6825,5510,6900,4289,3365,5550,9105,5365,5485,3177,1230.5,2357,3999,9040,4092.5,3642.5,4592.5,3505,3696,4982,2140,4330,6460,3310,3720,5260,7810,5500,5710,3870,3680
8570,3000,10268,6550,7000,2810,4920,5010,3810,5650,3890,3900,3770,6684,4440,5580,9340,4240,6030,4900,7825,8820,4155,6100,4313,7234,4130,5660,4051,3383,3940,5500,4300,6344,6160,6528,7500,3800,7350,6540,8280,5750,4310,4285,4240,4580,8150,7750,4490,4740,4720,4755,4636.5,7396.2,2520,5120,5365,5305,5505,7290,3600,5281.5,7178,6045,6119.5,2039,4604,7955,6387,6920,6025,5010,6320,4373,3660,5815,9140,4735,4675,2664,1120,1756,3109,8828,2877.5,2167.5,3105,2527.5,3650,4827,2169,3436,5120,2850,3525,4340,6560,6250,4360,3050,2960
8575,2890,10032,6800,7450,4770,5835,5690,4000,5400,4030,4125,3675,6512,4920,5410,10170,4880,6850,5820,7250,8110,4400,6620,4658,7642,5550,5640,4419,3719,4190,5600,4410,6635,6632,6638,8350,4300,7550,6610,8510,6540,5110,4780,4540,4850,8370,8110,4750,4620,4690,5000,4664,8351.1,2640,4740,5330,5345,6165,7655,3700,5160,7342,5737,6922,1767,4172,7790,7224,6820,6845,5495,6920,4253,3890,5755,9155,5345,5370,3125,1207,1699,2944,8759.5,3542.5,3522.5,2795,2487.5,3800,6295,2712,3737,6340,3630,4375,5500,6830,6950,5230,3760,3820
8625,2300,6533,7050,7100,4610,5195,4990,4265,5830,4075,4050,3700,6428,4690,5330,9150,4200,6100,4600,7195,7790,4790,6980,4246,7142,4200,5100,4345,3654,4300,5220,4930,6300,6360,6240,8800,4740,7550,6350,8790,6130,4775,4450,4200,4730,7600,8300,4050,4690,4700,5165,4532,7632.3,2800,4735,5260,5305,3770,7000,3500,5050,6699,5764,7390,1804,4403,7617,6779,6460,6495,5125,6320,4158,3685,5830,9215,5065,4795,3849,1745,2285,3775,8579,5507.5,5250,2675,2222.5,4366,6357,2454,3897,6060,4340,5020,5160,6270,6050,5450,4100,3620
8645,2320,4869,7300,7900,4580,5720,5600,4250,5270,4745,4530,3915,6272,4995,5350,10420,3750,5240,4520,7745,7980,4035,6020,3679,5952,4150,5760,3909,3213,4200,5520,4280,6629,6762,6496,7500,4200,8300,6690,8630,6550,5005,4875,4780,4890,8460,8520,3990,4770,4780,5545,4361.5,8694.6,2960,4590,5280,5310,5270,8570,3800,4900.5,6642,6190,7466.5,1520,4692,8175,7174,6560,6390,5190,6170,4064,4150,6120,9245,5255,5105,2898,1357,1835.5,3239,8386,3005,2352.5,3400,2940,4288,6685,2578,3832,6760,4260,4790,5500,6140,4650,5820,4320,4000
8650,2270,2379,9450,9500,4300,5180,4880,3440,5060,3770,3545,4140,5512,4270,5150,8690,3435,4740,4260,8295,8250,3340,5180,3623,6082,3550,4540,3903,3243,4040,5120,3710,6382,6482,6282,6400,3900,7600,5540,8340,6170,4855,4670,4820,4740,7880,8160,3710,4680,4810,5575,4169,7604.7,3120,4795,5385,5250,4940,7455,3600,4757,6176,5506,7773,1795,4322,7386,6652,6560,5845,4565,5430,3991,3930,5900,9290,5125,4930,2578,1081.5,2286,4022,7887.5,2775,2002.5,4255,3207.5,3992,6114,2567,3705,6560,3690,5180,5820,5460,4200,5350,3980,4300
8700,1970,1370,6550,6000,6190,4450,4380,3900,5010,3830,3925,4045,5536,4275,5060,8960,3275,4560,3980,8345,8435,3470,5300,3586,5934,3710,4980,3927,3284,3940,4980,3880,6153,6160,6146,7450,4200,6100,5860,8240,5870,4575,4325,4320,4600,7670,8170,3210,4830,4800,5145,4119.5,6960.6,3200,4710,5460,5430,6090,5140,5250,4776,5580,5364,7865,2171,4202,7222,6053,6860,5355,4255,5390,4016,3675,5685,9225,4845,4380,3171,1352,3127.5,5208,7116.5,2387.5,2110,3330,2892.5,3803,6714,1563,3502,6020,2990,4700,4840,4940,4500,4740,3610,3880
8830,2920,1505,6290,7055,3550,5355,5210,4205,5600,4220,3910,4405,5648,5355,6310,9960,3780,5470,4180,7420,7085,3530,5200,4060,6994,3300,4660,4763,4118,3840,5220,4080,6686,6746,6626,8000,3780,7800,6160,6720,6490,4720,5000,4300,4740,7970,7160,4030,5020,4970,4830,4416.5,8281.5,3100,4695,5430,5505,5585,7150,3600,5056,3401,5951,6567,1853,4638,8241,6863,6900,6145,4875,5950,3988,3380,5770,9315,5180,4975,2823,1177,1622,2868,7011,3007.5,2075,3207.5,2782.5,3763,5989,1374,3728,6160,3620,4110,5460,4700,4900,6110,4610,4120
8900,3310,1512,5910,6815,3790,5165,4890,3780,5300,3875,3930,4350,5792,4460,6130,9050,3640,5340,3880,7335,6965,3320,4980,3462,5858,3050,4560,3947,3314,3700,5240,3500,6117,6238,5996,7450,3940,7050,5370,6220,5840,4855,4675,3700,4520,7470,7180,4320,4620,4670,4650,4598,7253.4,2900,4845,5135,5235,5685,5555,3650,5066.5,2508,5385,5132.5,1425,4221,7624,6502,6220,5785,4650,5700,3973,3195,6300,9355,5020,4860,2326,1004.5,1695,2872,6745,3912.5,2835,4925,4485,3560,3758,1344,3564,5440,3590,3380,5200,4870,3950,4800,3430,3660
8885,4370,2271,6590,7650,4280,5655,5400,4665,5590,4535,4520,4365,5868,5490,6550,10430,4330,6260,4800,7395,7260,3905,5840,4312,7264,4050,5480,4004,3372,3760,5120,4060,6692,6680,6704,6250,3700,7450,6470,6580,6180,5210,4950,3920,5000,7940,8250,4010,4920,4930,5295,4515.5,8009.4,2780,4960,4930,4985,5225,5600,4550,4922,3128,6079,3656.5,835,4681,8505,7569,6900,6570,5295,6430,3826,2985,6000,9395,5750,5740,3964,1326,2141.5,3596,6665.5,3382.5,2847.5,3737.5,3322.5,3489,4790,1547,4320,6260,3940,3820,6220,6020,4350,5500,3700,4260
8975,3990,3198,6815,7005,4960,4875,4840,3985,5270,4200,4145,4420,5980,4500,5930,9650,4085,5990,4360,7110,7065,3855,5660,4101,7014,3320,5240,3920,3337,3420,4820,4130,6371,6336,6404,5750,2800,7000,6480,7280,5620,4885,4790,3740,4670,7860,8150,3720,4910,4930,5190,4427.5,8003.7,2680,5440,5095,5170,6370,6565,4800,5218.5,5936,6056,3623,927,4549,8209,7023,6620,6065,5045,6310,3808,2555,6170,9495,5325,4785,4133,1874.5,1689.5,2833,6854,4130,3862.5,4457.5,3835,3424,4599,1415,3709,5600,2970,3220,5600,5270,4500,5000,3230,4100
